id_x,created,asset_id,distance,origin_latitude,origin_longitude,origin_time_stamp,origin_address,destination_latitude,destination_longitude,destination_time_stamp,destination_address,created_day,created_week,created_month,created_year,created_dayofweek,duration_seconds,average_speed,id_y,make,model,year,make_category
ACUfCwo,2023-02-27 17:46:01.814000+00:00,0gMAW5w,19857.26999999999,-1.3952620029449463,36.76359939575195,2023-02-27 17:45:59+00:00,"Tumaini/Ongata Rongai, Nairobi, Kenya",-1.3972660303115845,36.759742736816406,2023-02-27 18:47:32+00:00,"Magadi Road, Langata, Ongata Rongai, Kajiado County, Kenya",Monday,9,2,2023,Weekday,3693.0000000000005,19.357208773354984,0gMAW5w,TOYOTA,Hiace,2003.0,medium
iikbeLc,2023-02-27 14:06:00.538000+00:00,0gMAW5w,62770.150000000125,-1.3009660243988037,36.81256866455078,2023-02-27 14:05:57+00:00,"KCB Head Office, Hospital Rd, Nairobi, Kenya",-1.395401954650879,36.76351547241211,2023-02-27 17:32:34+00:00,"Magadi Road, Langata, Ongata Rongai, Kajiado County, Kenya",Monday,9,2,2023,Weekday,12397.0,18.228001935952282,0gMAW5w,TOYOTA,Hiace,2003.0,medium
qwglfUF,2023-02-27 13:46:38.780000+00:00,0gMAW5w,225.33,-1.3012909889221191,36.813419342041016,2023-02-27 13:46:35+00:00,"Kenya rd, off Hospital Rd, Nairobi, Kenya",-1.3007489442825317,36.81269836425781,2023-02-27 13:52:33+00:00,"Hospital Road, Kenyatta Hospital, Nairobi, Nairobi County, Kenya",Monday,9,2,2023,Weekday,358.0,2.265888268156425,0gMAW5w,TOYOTA,Hiace,2003.0,medium
QssHYqd,2023-02-27 10:15:08.528000+00:00,0gMAW5w,24919.88999999998,-1.3956060409545898,36.734195709228516,2023-02-27 10:15:04+00:00,"Magadi Road, Langata, Ongata Rongai, Kajiado County, Kenya",-1.3012969493865967,36.81377410888672,2023-02-27 11:40:28+00:00,"8 Longonot Road, Kenyatta Hospital, Nairobi, Nairobi County, Kenya",Monday,9,2,2023,Weekday,5124.0,17.508119437939097,0gMAW5w,TOYOTA,Hiace,2003.0,medium
kKY48l9,2023-02-27 09:44:12.109000+00:00,0gMAW5w,2605.6599999999985,-1.3963299989700317,36.75715255737305,2023-02-27 09:44:05+00:00,"Imani Avenue, Langata, Ongata Rongai, Wilaya ya Kajiado, Kenya",-1.3956680297851562,36.734474182128906,2023-02-27 09:57:30+00:00,"Kwa Kimani/Laiser Hill, Nairobi, Kenya",Monday,9,2,2023,Weekday,805.0,11.652640993788813,0gMAW5w,TOYOTA,Hiace,2003.0,medium
KOwcbQL,2023-02-27 08:29:14.652000+00:00,0gMAW5w,15428.339999999984,-1.305601954460144,36.82468795776367,2023-02-27 08:29:12+00:00,"Nyayo Stadium, Nairobi, Kenya",-1.3963489532470703,36.75718688964844,2023-02-27 09:14:53+00:00,"Imani Avenue, Langata, Ongata Rongai, Wilaya ya Kajiado, Kenya",Monday,9,2,2023,Weekday,2741.0,20.263416271433766,0gMAW5w,TOYOTA,Hiace,2003.0,medium
u2IOABA,2023-02-27 02:42:57.485000+00:00,0gMAW5w,107905.58000000007,-1.3973419666290283,36.75987243652344,2023-02-27 02:42:53+00:00,"Soronik Road, Nairobi, Kenya",-1.3055839538574219,36.824981689453125,2023-02-27 08:14:50+00:00,"Gandhi Avenue, Nairobi West, Nairobi, Nairobi County, Kenya",Monday,9,2,2023,Weekday,19917.0,19.503945774966123,0gMAW5w,TOYOTA,Hiace,2003.0,medium
i44UpcZ,2023-02-26 21:49:24.693000+00:00,0gMAW5w,269.61,-1.3971500396728516,36.75786590576172,2023-02-26 21:49:22+00:00,"Magadi Road, Near Ongata Rongai Police Station Kajiado North, Nairobi, Kenya",-1.3973959684371948,36.75986862182617,2023-02-26 21:51:51+00:00,"Langata, Langata, Ongata Rongai, Kajiado County, Kenya",Sunday,8,2,2023,Weekend,149.0,6.51406711409396,0gMAW5w,TOYOTA,Hiace,2003.0,medium
TlT8rfs,2023-02-26 17:28:13.466000+00:00,0gMAW5w,20338.590000000026,-1.2879019975662231,36.82715606689453,2023-02-26 17:28:09+00:00,"Aghro House, 08 Moi Ave, Nairobi, Kenya",-1.3970550298690796,36.75773620605469,2023-02-26 18:18:18+00:00,"2, Ongata Rongai, Kenya",Sunday,8,2,2023,Weekend,3009.0,24.333308075772713,0gMAW5w,TOYOTA,Hiace,2003.0,medium
yVPwyBA,2023-02-26 14:23:42.786000+00:00,0gMAW5w,40965.760000000075,-1.3055039644241333,36.8251953125,2023-02-26 14:23:40+00:00,"Gandhi Avenue, Nairobi West, Nairobi, Nairobi County, Kenya",-1.2878730297088623,36.82704544067383,2023-02-26 16:34:31+00:00,"872-00100 Moi Ave, Nairobi, Kenya",Sunday,8,2,2023,Weekend,7851.000000000001,18.784452426442524,0gMAW5w,TOYOTA,Hiace,2003.0,medium
lZ2a8Ks,2023-02-26 11:43:39.184000+00:00,0gMAW5w,31929.619999999984,-1.39718496799469,36.759361267089844,2023-02-26 11:43:36+00:00,"Barclays, Nairobi, Kenya",-1.3055200576782227,36.82538986206055,2023-02-26 13:38:17+00:00,"Nyayo Stadium, Nairobi, Kenya",Sunday,8,2,2023,Weekend,6881.0,16.70493125999127,0gMAW5w,TOYOTA,Hiace,2003.0,medium
mYKUXE4,2023-02-26 10:38:09.947000+00:00,0gMAW5w,5009.469999999999,-1.3960219621658325,36.75693893432617,2023-02-26 10:38:08+00:00,"Ongata Rongai, Kajiado North, Kajiado North, Kajiado, Nairobi, Kenya",-1.3969320058822632,36.75923156738281,2023-02-26 11:16:21+00:00,"Magadi Road, Langata, Nairobi, Kajiado County, Kenya",Sunday,8,2,2023,Weekend,2293.0,7.864846053205406,0gMAW5w,TOYOTA,Hiace,2003.0,medium
Q8mX9AK,2023-02-26 06:15:57.659000+00:00,0gMAW5w,1077.2299999999998,-1.3972580432891846,36.759761810302734,2023-02-26 06:15:54+00:00,"Magadi Road, Langata, Ongata Rongai, Kajiado County, Kenya",-1.3960139751434326,36.75693893432617,2023-02-26 06:21:22+00:00,"Ongata Rongai, Kajiado North, Kajiado North, Kajiado, Nairobi, Kenya",Sunday,8,2,2023,Weekend,328.0,11.823256097560973,0gMAW5w,TOYOTA,Hiace,2003.0,medium
W32dDwo,2023-02-25 16:20:55.753000+00:00,0gMAW5w,1058.4800000000002,-1.3960469961166382,36.756954193115234,2023-02-25 16:20:51+00:00,"Ongata Rongai, Kajiado North, Kajiado North, Kajiado, Nairobi, Kenya",-1.3972419500350952,36.7597770690918,2023-02-25 16:32:17+00:00,"Magadi Road, Langata, Ongata Rongai, Kajiado County, Kenya",Saturday,8,2,2023,Weekend,686.0,5.5547055393586025,0gMAW5w,TOYOTA,Hiace,2003.0,medium
H8iwWy1,2023-02-25 15:14:12.731000+00:00,0gMAW5w,18672.78999999999,-1.2877180576324463,36.827423095703125,2023-02-25 15:14:08+00:00,"3rd Floor, Agrho House, Gedi Street Off, Tom Mboya St, Nairobi, Kenya",-1.3960909843444824,36.75692367553711,2023-02-25 15:57:09+00:00,"Ongata Rongai, Kajiado North, Kajiado North, Kajiado, Nairobi, Kenya",Saturday,8,2,2023,Weekend,2581.0,26.04496086788065,0gMAW5w,TOYOTA,Hiace,2003.0,medium
clGg9ca,2023-02-25 12:41:39.465000+00:00,0gMAW5w,28575.209999999992,-1.4297080039978027,36.688514709472656,2023-02-25 12:41:37+00:00,"Magadi Road, Kiserian, Kajiado County, Kenya",-1.2878750562667847,36.82705307006836,2023-02-25 14:37:18+00:00,"Aghro House, 08 Moi Ave, Nairobi, Kenya",Saturday,8,2,2023,Weekend,6941.0,14.820739951015701,0gMAW5w,TOYOTA,Hiace,2003.0,medium
CDCnIKV,2023-02-25 10:41:31.259000+00:00,0gMAW5w,27469.010000000002,-1.2878990173339844,36.827110290527344,2023-02-25 10:41:29+00:00,"Aghro House, 08 Moi Ave, Nairobi, Kenya",-1.4296499490737915,36.68864822387695,2023-02-25 12:07:52+00:00,"Magadi Road, Kiserian, Kajiado County, Kenya",Saturday,8,2,2023,Weekend,5183.0,19.079381825197764,0gMAW5w,TOYOTA,Hiace,2003.0,medium
vtC0udZ,2023-02-25 08:43:39.232000+00:00,0gMAW5w,2416.5099999999998,-1.2771860361099243,36.83009338378906,2023-02-25 08:43:35+00:00,"Desai Road, Ngara East, Nairobi, Nairobi County, Kenya",-1.2882169485092163,36.82683563232422,2023-02-25 09:00:57+00:00,"Moi Avenue, Opposite Ukwala Supermarket, Nairobi, Kenya",Saturday,8,2,2023,Weekend,1042.0,8.348786948176583,0gMAW5w,TOYOTA,Hiace,2003.0,medium
5UgLgl5,2023-02-25 06:44:12.222000+00:00,0gMAW5w,25937.779999999988,-1.3962700366973877,36.75272750854492,2023-02-25 06:43:56+00:00,"Opposite Ongata Plaza, Magadi Rd, Nairobi, Kenya",-1.2771320343017578,36.83002853393555,2023-02-25 08:20:15+00:00,"Desai Road, Ngara East, Nairobi, Nairobi County, Kenya",Saturday,8,2,2023,Weekend,5779.0,16.157814154698038,0gMAW5w,TOYOTA,Hiace,2003.0,medium
wSRdbAq,2023-02-25 06:13:48.412000+00:00,0gMAW5w,5971.910000000001,-1.3592150211334229,36.76272201538086,2023-02-25 06:13:37+00:00,"Swara, Nairobi, Kenya",-1.3962229490280151,36.7528190612793,2023-02-25 06:28:31+00:00,"Magadi Road, Langata, Ongata Rongai, Kajiado County, Kenya",Saturday,8,2,2023,Weekend,894.0,24.047959731543628,0gMAW5w,TOYOTA,Hiace,2003.0,medium
1rtInCc,2023-02-25 03:21:56.741000+00:00,0gMAW5w,30894.049999999974,-1.3972779512405396,36.7601318359375,2023-02-25 03:21:52+00:00,"Langata, Langata, Ongata Rongai, Kajiado County, Kenya",-1.3591599464416504,36.76272964477539,2023-02-25 05:02:25+00:00,"Swara, Nairobi, Kenya",Saturday,8,2,2023,Weekend,6033.0,18.435037294878153,0gMAW5w,TOYOTA,Hiace,2003.0,medium
zmrd5Sh,2023-02-24 17:52:15.336000+00:00,0gMAW5w,244.33,-1.3972090482711792,36.75779724121094,2023-02-24 17:52:11+00:00,"2, Ongata Rongai, Kenya",-1.3973979949951172,36.759803771972656,2023-02-24 18:03:06+00:00,"Langata, Langata, Ongata Rongai, Kajiado County, Kenya",Friday,8,2,2023,Weekday,655.0,1.3428824427480917,0gMAW5w,TOYOTA,Hiace,2003.0,medium
AacFF0h,2023-02-24 16:48:48.546000+00:00,0gMAW5w,649.36,-1.3958150148391724,36.75692367553711,2023-02-24 16:48:44+00:00,"Imani Avenue, Langata, Ongata Rongai, Wilaya ya Kajiado, Kenya",-1.3971229791641235,36.757808685302734,2023-02-24 17:09:06+00:00,"2, Ongata Rongai, Kenya",Friday,8,2,2023,Weekday,1222.0,1.9130081833060557,0gMAW5w,TOYOTA,Hiace,2003.0,medium
PmL3416,2023-02-24 12:49:42.716000+00:00,0gMAW5w,837.86,-1.3958430290222168,36.756927490234375,2023-02-24 12:49:39+00:00,"Imani Avenue, Langata, Ongata Rongai, Wilaya ya Kajiado, Kenya",-1.3957539796829224,36.75699234008789,2023-02-24 12:52:08+00:00,"Imani Avenue, Langata, Ongata Rongai, Wilaya ya Kajiado, Kenya",Friday,8,2,2023,Weekday,149.0,20.24359731543624,0gMAW5w,TOYOTA,Hiace,2003.0,medium
j5PeFC3,2023-02-24 11:54:09.210000+00:00,0gMAW5w,14266.399999999981,-1.3174829483032227,36.81794738769531,2023-02-24 11:54:05+00:00,"Langata Road, Nairobi West, Nairobi, Nairobi County, Kenya",-1.395774006843567,36.75690841674805,2023-02-24 12:26:21+00:00,"Imani Avenue, Langata, Ongata Rongai, Wilaya ya Kajiado, Kenya",Friday,8,2,2023,Weekday,1936.0000000000002,26.528429752066078,0gMAW5w,TOYOTA,Hiace,2003.0,medium
UmHiSwG,2023-02-23 04:49:47.125000+00:00,0gMAW5w,14508.599999999986,-1.3971049785614014,36.759788513183594,2023-02-23 04:49:43+00:00,"Soronik Road, Nairobi, Kenya",-1.3174409866333008,36.81770324707031,2023-02-23 05:45:49+00:00,"Langata Road, Nairobi West, Nairobi, Nairobi County, Kenya",Thursday,8,2,2023,Weekday,3366.0,15.517219251336883,0gMAW5w,TOYOTA,Hiace,2003.0,medium
mEfi2oq,2023-02-22 18:00:03.564000+00:00,0gMAW5w,514.44,-1.3961299657821655,36.756893157958984,2023-02-22 18:00:00+00:00,"Ongata Rongai, Kajiado North, Kajiado North, Kajiado, Nairobi, Kenya",-1.397367000579834,36.75985336303711,2023-02-22 18:06:28+00:00,"Langata, Langata, Ongata Rongai, Kajiado County, Kenya",Wednesday,8,2,2023,Weekday,388.0,4.773154639175258,0gMAW5w,TOYOTA,Hiace,2003.0,medium
V757SSl,2023-02-22 07:15:08.831000+00:00,0gMAW5w,1469.0199999999998,-1.3972409963607788,36.75986862182617,2023-02-22 07:15:06+00:00,"Magadi Road, Langata, Ongata Rongai, Kajiado County, Kenya",-1.3958840370178223,36.75697708129883,2023-02-22 07:21:04+00:00,"Imani Avenue, Langata, Ongata Rongai, Wilaya ya Kajiado, Kenya",Wednesday,8,2,2023,Weekday,358.0,14.77226815642458,0gMAW5w,TOYOTA,Hiace,2003.0,medium
7UyMY0O,2023-02-16 12:45:30.606000+00:00,0gMAW5w,1380.2800000000004,-1.3959330320358276,36.75693130493164,2023-02-16 12:45:27+00:00,"Imani Avenue, Langata, Ongata Rongai, Wilaya ya Kajiado, Kenya",-1.395990014076233,36.7569465637207,2023-02-16 12:52:24+00:00,"Ongata Rongai, Kajiado North, Kajiado North, Kajiado, Nairobi, Kenya",Thursday,7,2,2023,Weekday,417.0,11.916086330935256,0gMAW5w,TOYOTA,Hiace,2003.0,medium
nIryhtT,2023-02-15 09:04:11.744000+00:00,0gMAW5w,579.85,-1.3976119756698608,36.75975799560547,2023-02-15 09:04:04+00:00,"1st Floor, Tyme Sudio, Magadi Rd, Ongata Rongai, Kenya",-1.395933985710144,36.75685119628906,2023-02-15 09:16:29+00:00,"Imani Avenue, Langata, Ongata Rongai, Wilaya ya Kajiado, Kenya",Wednesday,7,2,2023,Weekday,745.0,2.8019597315436244,0gMAW5w,TOYOTA,Hiace,2003.0,medium
yyRCrQm,2023-01-30 16:55:22.589000+00:00,0gMAW5w,10551.379999999996,-1.4296000003814697,36.6871223449707,2023-01-30 16:55:20+00:00,"Olkeri Ngong - Kiserian Rd Tuskys Chap Chap Bldg, Kiserian, Kenya",-1.3973380327224731,36.75992965698242,2023-01-30 17:31:30+00:00,"Soronik Road, Nairobi, Kenya",Monday,5,1,2023,Weekday,2170.0,17.50459354838709,0gMAW5w,TOYOTA,Hiace,2003.0,medium
mBGgpPG,2023-01-30 14:17:35.730000+00:00,0gMAW5w,28946.56000000001,-1.3013219833374023,36.81350326538086,2023-01-30 14:17:32+00:00,"Kenya rd, off Hospital Rd, Nairobi, Kenya",-1.4296389818191528,36.68703842163086,2023-01-30 16:26:53+00:00,"Olkeri Kajiado North, Kiserian, Kenya",Monday,5,1,2023,Weekday,7761.000000000001,13.427086200231932,0gMAW5w,TOYOTA,Hiace,2003.0,medium
Jgs7bec,2023-01-30 12:01:28.084000+00:00,0gMAW5w,26411.649999999972,-1.3971270322799683,36.754173278808594,2023-01-30 12:01:23+00:00,"Tuskys, Nairobi, Kenya",-1.3012789487838745,36.81344985961914,2023-01-30 13:36:13+00:00,"Kenya rd, off Hospital Rd, Nairobi, Kenya",Monday,5,1,2023,Weekday,5690.0,16.71035852372582,0gMAW5w,TOYOTA,Hiace,2003.0,medium
PTUhF16,2023-01-30 06:53:18.562000+00:00,0gMAW5w,95806.51000000013,-1.3969769477844238,36.75391387939453,2023-01-30 06:53:16+00:00,"1 C58, Langata, Ongata Rongai, Kajiado County, Kenya",-1.39723801612854,36.75418472290039,2023-01-30 11:39:14+00:00,"Tuskys, Nairobi, Kenya",Monday,5,1,2023,Weekday,17158.0,20.101610677235136,0gMAW5w,TOYOTA,Hiace,2003.0,medium
rvhDu2J,2023-01-30 06:16:39.665000+00:00,0gMAW5w,8013.160000000001,-1.4244860410690308,36.69441223144531,2023-01-30 06:16:36+00:00,"Magadi Road, Kiserian, Kajiado County, Kenya",-1.3969719409942627,36.753787994384766,2023-01-30 06:40:56+00:00,"1 C58, Langata, Ongata Rongai, Kajiado County, Kenya",Monday,5,1,2023,Weekday,1460.0,19.758476712328772,0gMAW5w,TOYOTA,Hiace,2003.0,medium
skfx8ZL,2023-01-30 05:13:06.631000+00:00,0gMAW5w,16156.31000000001,-1.358154058456421,36.76258087158203,2023-01-30 05:12:59+00:00,"Along, Magadi Rd, Nairobi, Kenya",-1.424507975578308,36.694297790527344,2023-01-30 05:56:35+00:00,"Magadi Road, Kiserian, Kajiado County, Kenya",Monday,5,1,2023,Weekday,2616.0,22.233454128440382,0gMAW5w,TOYOTA,Hiace,2003.0,medium
b26xd16,2023-01-30 03:30:31.374000+00:00,0gMAW5w,27152.819999999996,-1.3971749544143677,36.75992965698242,2023-01-30 03:30:29+00:00,"Magadi Road, Langata, Ongata Rongai, Kajiado County, Kenya",-1.3008790016174316,36.82469177246094,2023-01-30 04:55:56+00:00,"38401 Uhuru Hwy, Nairobi, Kenya",Monday,5,1,2023,Weekday,5127.0,19.065760093622,0gMAW5w,TOYOTA,Hiace,2003.0,medium
LsE4KnM,2023-01-28 17:36:38.056000+00:00,0gMAW5w,10138.21,-1.4299290180206299,36.688133239746094,2023-01-28 17:36:35+00:00,"Magadi Road, Kiserian, Kajiado County, Kenya",-1.3973150253295898,36.75997543334961,2023-01-28 18:16:47+00:00,"Soronik Road, Nairobi, Kenya",Saturday,4,1,2023,Weekend,2412.0,15.131656716417908,0gMAW5w,TOYOTA,Hiace,2003.0,medium
rZKdMfc,2023-01-28 16:42:01.642000+00:00,0gMAW5w,10056.020000000004,-1.3954910039901733,36.763328552246094,2023-01-28 16:41:58+00:00,"Magadi Road, Langata, Ongata Rongai, Kajiado County, Kenya",-1.429839015007019,36.68830871582031,2023-01-28 17:16:43+00:00,"Magadi Road, Kiserian, Kajiado County, Kenya",Saturday,4,1,2023,Weekend,2085.0,17.362912230215837,0gMAW5w,TOYOTA,Hiace,2003.0,medium
B91AKSe,2023-01-28 15:52:34.255000+00:00,0gMAW5w,10047.799999999996,-1.4296729564666748,36.68865203857422,2023-01-28 15:52:26+00:00,"Magadi Road, Kiserian, Kajiado County, Kenya",-1.395408034324646,36.76331329345703,2023-01-28 16:29:33+00:00,"Magadi Road, Langata, Ongata Rongai, Kajiado County, Kenya",Saturday,4,1,2023,Weekend,2227.0,16.242514593623703,0gMAW5w,TOYOTA,Hiace,2003.0,medium
35Cxyb3,2023-01-28 14:41:44.827000+00:00,0gMAW5w,22452.560000000005,-1.2889080047607422,36.82819366455078,2023-01-28 14:41:41+00:00,"Haile Selassie Avenue, Muthurwa-south east commercial park, Nairobi, Nairobi County, Kenya",-1.4025100469589233,36.71986770629883,2023-01-28 15:35:36+00:00,"Magadi Road Olkeri Kajiado North, Kenya",Saturday,4,1,2023,Weekend,3235.0,24.98584729520866,0gMAW5w,TOYOTA,Hiace,2003.0,medium
zpfX3oG,2023-01-28 13:42:04.003000+00:00,0gMAW5w,19108.510000000006,-1.3969199657440186,36.75326156616211,2023-01-28 13:42:00+00:00,"D 9, 3rd Floor, Brisma Towers, Magadi Road, Near Tuskys, Ongata Rongai, Kenya",-1.2888909578323364,36.828372955322266,2023-01-28 14:24:42+00:00,"Haile Selassie Avenue, Muthurwa-south east commercial park, Nairobi, Nairobi County, Kenya",Saturday,4,1,2023,Weekend,2562.0,26.850365339578463,0gMAW5w,TOYOTA,Hiace,2003.0,medium
txpVIh9,2023-01-28 13:02:32.821000+00:00,0gMAW5w,6167.13,-1.4175059795379639,36.709083557128906,2023-01-28 13:02:26+00:00,"Rimpa Road, Kenya",-1.3969199657440186,36.75328826904297,2023-01-28 13:28:15+00:00,"D 9, 3rd Floor, Brisma Towers, Magadi Road, Near Tuskys, Ongata Rongai, Kenya",Saturday,4,1,2023,Weekend,1549.0,14.332903808908974,0gMAW5w,TOYOTA,Hiace,2003.0,medium
FaJCpYU,2023-01-28 11:44:03.781000+00:00,0gMAW5w,16664.950000000004,-1.3332560062408447,36.78131103515625,2023-01-28 11:43:59+00:00,"Orphanage, Nairobi, Kenya",-1.417551040649414,36.70903778076172,2023-01-28 12:51:30+00:00,"Rimpa Road, Kenya",Saturday,4,1,2023,Weekend,4051.0000000000005,14.809632189582821,0gMAW5w,TOYOTA,Hiace,2003.0,medium
eFx7P3u,2023-01-28 10:14:14.835000+00:00,0gMAW5w,27475.43999999999,-1.3970049619674683,36.75395584106445,2023-01-28 10:14:08+00:00,"Magadi Road, Langata, Ongata Rongai, Kajiado County, Kenya",-1.3332339525222778,36.78136444091797,2023-01-28 11:26:07+00:00,"Orphanage, Nairobi, Kenya",Saturday,4,1,2023,Weekend,4319.0,22.90150127344292,0gMAW5w,TOYOTA,Hiace,2003.0,medium
NKRkcfr,2023-01-28 09:37:13.096000+00:00,0gMAW5w,2249.6600000000008,-1.39541494846344,36.73377227783203,2023-01-28 09:37:09+00:00,"Next To Arizona Apartments, Ongata Rongai, Magadi Rd, Nairobi, Kenya",-1.3969789743423462,36.75374984741211,2023-01-28 09:58:59+00:00,"1 C58, Langata, Ongata Rongai, Kajiado County, Kenya",Saturday,4,1,2023,Weekend,1310.0,6.182271755725193,0gMAW5w,TOYOTA,Hiace,2003.0,medium
I47sf9c,2023-01-28 05:05:14.623000+00:00,0gMAW5w,91606.75999999985,-1.3946349620819092,36.764068603515625,2023-01-28 05:05:09+00:00,"Magadi Road, Langata, Nairobi, Kajiado County, Kenya",-1.395427942276001,36.73373794555664,2023-01-28 09:13:54+00:00,"Next To Arizona Apartments, Ongata Rongai, Magadi Rd, Nairobi, Kenya",Saturday,4,1,2023,Weekend,14925.000000000002,22.09610291457283,0gMAW5w,TOYOTA,Hiace,2003.0,medium
9IDUHdf,2023-01-28 04:03:55.867000+00:00,0gMAW5w,9448.369999999994,-1.397035002708435,36.76008987426758,2023-01-28 04:03:52+00:00,"Magadi Road, Langata, Ongata Rongai, Kajiado County, Kenya",-1.394737958908081,36.76395797729492,2023-01-28 04:54:01+00:00,"Maasai Mall, Nairobi, Kenya",Saturday,4,1,2023,Weekend,3009.0,11.30413160518444,0gMAW5w,TOYOTA,Hiace,2003.0,medium
lOjoFbT,2023-01-27 23:51:26.125000+00:00,0gMAW5w,128.2,-1.3984249830245972,36.7597770690918,2023-01-27 23:51:22+00:00,"Landmark:Imani Road,Mugabe Plaza, Nairobi, Kenya",-1.397405982017517,36.7598762512207,2023-01-27 23:51:51+00:00,"Langata, Langata, Ongata Rongai, Kajiado County, Kenya",Friday,4,1,2023,Weekday,29.000000000000004,15.914482758620686,0gMAW5w,TOYOTA,Hiace,2003.0,medium
VKCJHIr,2023-01-27 16:51:05.022000+00:00,0gMAW5w,10234.04000000001,-1.4299060106277466,36.68827819824219,2023-01-27 16:51:02+00:00,"Magadi Road, Kiserian, Kajiado County, Kenya",-1.3973079919815063,36.75996398925781,2023-01-27 17:28:57+00:00,"Soronik Road, Nairobi, Kenya",Friday,4,1,2023,Weekday,2275.0,16.194524835164852,0gMAW5w,TOYOTA,Hiace,2003.0,medium
3dOVkz7,2023-01-27 15:33:38.258000+00:00,0gMAW5w,10185.780000000004,-1.3954620361328125,36.763431549072266,2023-01-27 15:33:35+00:00,"Magadi Road, Langata, Ongata Rongai, Kajiado County, Kenya",-1.429927945137024,36.68838882446289,2023-01-27 16:13:48+00:00,"Magadi Road, Kiserian, Kajiado County, Kenya",Friday,4,1,2023,Weekday,2413.0,15.196356402818074,0gMAW5w,TOYOTA,Hiace,2003.0,medium
ZzS34SA,2023-01-27 14:21:24.350000+00:00,0gMAW5w,18342.090000000015,-1.3008960485458374,36.812599182128906,2023-01-27 14:21:17+00:00,"KCB Head Office, Hospital Rd, Nairobi, Kenya",-1.3954819440841675,36.76338577270508,2023-01-27 15:21:51+00:00,"Magadi Road, Langata, Ongata Rongai, Kajiado County, Kenya",Friday,4,1,2023,Weekday,3634.0,18.170479911942778,0gMAW5w,TOYOTA,Hiace,2003.0,medium
T5XgN12,2023-01-27 14:04:04.830000+00:00,0gMAW5w,213.40000000000003,-1.3012030124664307,36.813411712646484,2023-01-27 14:04:02+00:00,"SUITE NO.12,2ND FLR,TOP PLAZA,KINDARUMA ROAD,Woodley/Kenyatta Golf Course, Nairobi, Kenya",-1.300765037536621,36.81273651123047,2023-01-27 14:08:31+00:00,"Kilimani Dagoreti North, Nairobi, Kenya",Friday,4,1,2023,Weekday,269.0,2.8559107806691455,0gMAW5w,TOYOTA,Hiace,2003.0,medium
dlOd14y,2023-01-27 11:56:07.841000+00:00,0gMAW5w,22407.40000000001,-1.3957990407943726,36.7354736328125,2023-01-27 11:56:00+00:00,"Baptist, Nairobi, Kenya",-1.3011980056762695,36.81398391723633,2023-01-27 12:54:08+00:00,"8 Longonot Road, Kenyatta Hospital, Nairobi, Nairobi County, Kenya",Friday,4,1,2023,Weekday,3488.0,23.12690366972478,0gMAW5w,TOYOTA,Hiace,2003.0,medium
v65Jx2r,2023-01-27 11:10:49.070000+00:00,0gMAW5w,2486.739999999998,-1.3964810371398926,36.7564582824707,2023-01-27 11:10:47+00:00,"Imani Avenue, Langata, Ongata Rongai, Wilaya ya Kajiado, Kenya",-1.3958179950714111,36.7354621887207,2023-01-27 11:21:12+00:00,"Baptist, Nairobi, Kenya",Friday,4,1,2023,Weekday,625.0,14.323622399999987,0gMAW5w,TOYOTA,Hiace,2003.0,medium
QTJzhCJ,2023-01-27 06:38:08.773000+00:00,0gMAW5w,355.29,-1.3964760303497314,36.756370544433594,2023-01-27 06:38:01+00:00,"1st of Imani Avenue, Langata, Ongata Rongai, Kajiado County, Kenya",-1.3962939977645874,36.756534576416016,2023-01-27 06:41:30+00:00,"Imani Avenue, Langata, Ongata Rongai, Wilaya ya Kajiado, Kenya",Friday,4,1,2023,Weekday,209.0,6.119827751196173,0gMAW5w,TOYOTA,Hiace,2003.0,medium
vPnaKwj,2023-01-27 03:34:00.638000+00:00,0gMAW5w,48699.98999999992,-1.4005930423736572,36.723384857177734,2023-01-27 03:33:56+00:00,"Engen, Ongata Rongai, Kajiado County, Kenya",-1.3964500427246094,36.75641632080078,2023-01-27 06:02:18+00:00,"1st of Imani Avenue, Langata, Ongata Rongai, Kajiado County, Kenya",Friday,4,1,2023,Weekday,8902.0,19.69444664120419,0gMAW5w,TOYOTA,Hiace,2003.0,medium
